20200102,300063.SZ,化工行业,天龙集团,3.44,9.9,40976244.0,,2001790751.04,2576566714.88,2.05,26524811440.0,92503,92503,0,1/1,1.0,U
20200102,300082.SZ,化工行业,奥克股份,6.59,9.83,169299902.0,,4456558678.59,4485944800.0,3.87,,131209,,4,0/0,,Z
20200102,300088.SZ,电子元件,长信科技,11.13,8.37,2852788112.0,,25262408766.0,25732273647.36,11.43,,103954,,1,0/0,,Z
20200102,300090.SZ,环保工程,盛运环保,1.5,10.29,20017362.0,,1712273089.5,1979929392.0,1.17,75530094000.0,92503,92503,0,1/1,1.0,U
20200102,300113.SZ,软件服务,顺网科技,28.26,10.0,712137600.0,,13501194765.84,19620557628.48,5.42,99372503160.0,95945,101130,2,1/1,1.0,U
20200102,300116.SZ,机械行业,坚瑞沃能,1.92,-2.04,472318688.0,,3781353350.4,4670447155.2,11.83,,92503,,1,2/3,,Z
20200102,300132.SZ,化工行业,青松股份,12.13,9.97,392923184.0,,4681209600.0,6266126074.4,8.51,3177841660.0,93745,145333,3,1/1,1.0,U
20200102,300170.SZ,软件服务,汉得信息,10.66,10.01,684604848.0,,7786204392.2,9423620623.04,8.96,32124005940.0,101221,112451,2,1/1,1.0,U
20200102,300236.SZ,材料行业,上海新阳,29.8,7.7,1149085648.0,,8504057796.6,8661337577.6,13.59,,102700,,1,0/0,,Z
20200102,300264.SZ,软件服务,佳创视讯,5.3,9.96,273349056.0,,1708890898.5,2189430000.0,16.11,11482450000.0,92503,104818,2,1/1,1.0,U
20200102,300300.SZ,软件服务,汉鼎宇佑,11.53,8.06,1222159616.0,,7740665061.86,7839775350.72,16.22,,133418,,1,0/0,,Z
20200102,300315.SZ,电子信息,掌趣科技,6.63,7.46,1087770704.0,,17240461460.43,18282120192.96,6.32,,103948,,3,0/0,,Z
20200102,300327.SZ,电子元件,中颖电子,27.95,8.5,634491488.0,,7077244655.0,7100937758.2,9.04,,105257,,4,0/0,,Z
20200102,300343.SZ,电子信息,联创股份,3.16,10.1,156467269.0,,2505657981.56,3715237381.12,6.35,43404932080.0,94851,94851,0,1/1,1.0,U
20200102,300348.SZ,软件服务,长亮科技,23.01,9.99,1126940144.0,,7945020620.55,11086454358.72,14.72,100395713340.0,141503,141503,0,1/1,1.0,U
20200102,300413.SZ,文化传媒,芒果超媒,38.46,10.01,859119712.0,,32076418738.08,68473318803.84,2.72,33485698980.0,101239,134254,15,1/1,1.0,U
20200102,300432.SZ,汽车行业,富临精工,13.63,10.01,313670448.0,,5263953377.88,5925299678.24,6.07,41982676210.0,94612,94839,1,5/10,2.0,U
20200102,300460.SZ,电子元件,惠伦晶体,18.07,9.98,171676839.0,,3040714794.0,3040714794.0,5.77,7089186260.0,111030,143430,6,1/1,1.0,U
20200102,300552.SZ,软件服务,万集科技,92.84,10.0,457362384.0,,4387477468.88,10206606784.0,10.93,12524116000.0,141615,142636,1,1/1,1.0,U
20200102,300617.SZ,电力行业,安靠智电,27.42,9.99,120149758.0,,1006451100.0,2742137100.0,12.21,31292279820.0,95436,95436,0,1/1,1.0,U
20200102,300693.SZ,专用设备,盛弘股份,15.76,9.98,194107249.0,,1109826607.2,2156761185.04,18.19,27771326400.0,105936,105936,0,2/2,2.0,U
20200102,300707.SZ,汽车行业,威唐工业,20.24,10.0,410976512.0,,1562410243.68,3181728000.0,27.37,28467560000.0,100427,100533,1,7/9,1.0,U
20200102,300713.SZ,输配电气,英可瑞,15.14,10.03,99280111.0,,972347620.42,2171643750.0,10.55,129829981440.0,105336,105336,0,1/1,1.0,U
20200102,300740.SZ,化工行业,御家汇,10.17,7.17,430251680.0,,2029612489.11,4181098698.72,21.31,,130157,,1,0/0,,Z
20200102,300766.SZ,电子信息,每日互动,36.09,10.0,124184309.0,,1447209000.0,14439609000.0,8.82,32956882740.0,105930,105930,0,1/1,1.0,U
20200102,300779.SZ,环保工程,惠城环保,31.22,-0.76,159670383.0,,780500000.0,3122000000.0,20.04,,93027,,1,0/0,,Z
20200102,300781.SZ,文化传媒,因赛集团,35.73,10.01,115534210.0,,755166234.15,3020664936.6,15.83,60456374820.0,111103,111103,0,1/1,1.0,U
20200102,300785.SZ,电子信息,值得买,158.42,10.0,380712016.0,,2112266772.28,8449066772.28,18.69,21486504600.0,110457,110715,1,1/1,1.0,U
20200102,300787.SZ,电子元件,海能实业,103.72,10.0,361761472.0,,2200938400.0,8803753600.0,17.33,112308016000.0,110500,110615,1,7/9,2.0,U
20200102,300792.SZ,电子信息,壹网壹创,194.34,10.0,415330000.0,,3886800000.0,15547200000.0,10.96,44056100640.0,95103,105442,3,1/1,1.0,U
